Id,Sales
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,0
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,0
9535,0
9536,136
9537,0
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,0
9547,0
9548,0
9549,0
9550,0
9551,0
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9558,0
9559,0
9560,0
9561,0
9562,0
9563,15
9564,178
9565,0
9566,0
9567,0
9568,0
9569,0
9570,0
9571,37
9572,0
9573,0
9574,0
9575,0
9576,3819
9577,0
9578,0
9579,0
9580,0
9581,0
9582,0
9583,0
9584,0
9585,0
9586,0
9587,0
9588,0
9589,0
9590,0
9591,0
9592,0
9593,0
9594,0
9595,0
9596,0
9597,0
9598,0
9599,0
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,0
9607,0
9608,0
9609,0
9610,0
9611,0
9612,0
9613,17
9614,0
9615,0
9616,0
9617,11897
9618,23039
9619,78
9620,0
9621,189
9622,0
9623,0
9624,0
9625,0
9626,4916
9627,0
9628,0
9629,0
9630,0
9631,0
9632,13
9633,0
9634,0
9635,54
9636,10
9637,0
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,0
9645,5259
9646,0
9647,0
9648,0
9649,0
9650,0
9651,0
9652,0
9653,0
9654,0
9655,5241
9656,0
9657,0
9658,0
9659,0
9660,0
9661,56
9662,0
9663,0
9664,0
9665,0
9666,35
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,8129
9674,0
9675,41
9676,0
9677,0
9678,0
9679,0
9680,0
9681,0
9682,0
9683,0
9684,0
9685,42
9686,0
9687,0
9688,0
9689,0
9690,5931
9691,0
9692,0
9693,29
9694,0
9695,16
9696,0
9697,0
9698,0
9699,0
9700,0
9701,33
9702,0
9703,0
9704,0
9705,0
9706,0
9707,0
9708,0
9709,0
9710,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,0
9718,0
9719,0
9720,0
9721,0
9722,0
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9731,0
9732,0
9733,239
9734,0
9735,47
9736,0
9737,0
9738,0
9739,0
9740,0
9741,243
9742,0
9743,0
9744,0
9745,0
9746,0
9747,0
9748,0
9749,0
9750,0
9751,0
9752,3291
9753,179
9754,0
9755,0
9756,0
9757,0
9758,212
9759,0
9760,0
9761,0
9762,0
9763,65
9764,0
9765,0
9766,5846
9767,149
9768,0
9769,0
9770,105
9771,0
9772,2
9773,0
9774,0
9775,0
9776,0
9777,188
9778,0
9779,0
9780,0
9781,0
9782,0
9783,0
9784,0
9785,198
9786,7
9787,0
9788,0
9789,0
9790,31
9791,0
9792,0
9793,0
9794,0
9795,0
9796,0
9797,0
9798,37
9799,0
9800,0
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,0
9808,0
9809,5601
9810,0
9811,114
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,5066
9820,0
9821,0
9822,0
9823,4156
9824,0
9825,0
9826,0
9827,0
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9835,0
9836,0
9837,0
9838,0
9839,0
9840,0
9841,9
9842,0
9843,0
9844,287
9845,0
9846,0
9847,0
9848,0
9849,0
9850,16492
9851,0
9852,0
9853,0
9854,0
9855,0
9856,59
9857,0
9858,131
9859,0
9860,0
9861,0
9862,0
9863,0
9864,6678
9865,0
9866,0
9867,0
9868,0
9869,0
9870,0
9871,0
9872,34
9873,0
9874,0
9875,30
9876,0
9877,0
9878,0
9879,0
9880,0
9881,0
9882,0
9883,0
9884,0
9885,0
9886,0
9887,0
9888,0
9889,0
9890,0
9891,0
9892,0
9893,0
9894,43
9895,0
9896,0
9897,0
9898,0
9899,0
9900,0
9901,0
9902,0
9903,0
9904,0
9905,186
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9913,0
9914,217
9915,0
9916,0
9917,0
9918,0
9919,0
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,0
9935,0
9936,0
9937,0
9938,0
9939,8268
9940,0
9941,0
9942,63
9943,0
9944,0
9945,0
9946,0
9947,0
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,0
9959,0
9960,0
9961,0
9962,27
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9969,0
9970,0
9971,0
9972,42
9973,0
9974,35
9975,0
9976,0
9977,0
9978,0
9979,0
9980,30
9981,0
9982,0
9983,4315
9984,14688
9985,0
9986,0
9987,0
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,0
9996,0
9997,0
9998,0
9999,0
10000,0
10001,38
10002,0
10003,0
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,10575
10013,0
10014,0
10015,0
10016,0
10017,0
10018,0
10019,0
10020,0
10021,0
10022,0
10023,0
10024,0
10025,0
10026,12
10027,0
10028,0
10029,0
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,75
10039,0
10040,0
10041,0
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,0
10049,0
10050,0
10051,0
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,153
10064,0
10065,47
10066,0
10067,0
10068,0
10069,0
10070,0
10071,42
10072,0
10073,0
10074,0
10075,0
10076,62
10077,0
10078,0
10079,0
10080,0
10081,0
10082,4985
10083,0
10084,39
10085,0
10086,3352
10087,0
10088,120
10089,0
10090,0
10091,0
10092,0
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10099,0
10100,0
10101,0
10102,1
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,76
10110,0
10111,0
10112,0
10113,4
10114,0
10115,0
10116,0
10117,0
10118,0
10119,0
10120,0
10121,53
10122,0
10123,0
10124,247
10125,0
10126,0
10127,0
10128,0
10129,26
10130,0
10131,116
10132,0
10133,0
10134,0
10135,0
10136,0
10137,2514
10138,0
10139,0
10140,0
10141,0
10142,0
10143,0
10144,0
10145,0
10146,0
10147,0
10148,0
10149,0
10150,0
10151,31
10152,7468
10153,0
10154,0
10155,30
10156,0
10157,0
10158,0
10159,0
10160,0
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10175,0
10176,0
10177,0
10178,0
10179,0
10180,59
10181,0
10182,0
10183,0
10184,0
10185,0
10186,0
10187,0
10188,0
10189,33
10190,0
10191,0
10192,31
10193,0
10194,52
10195,0
10196,0
10197,0
10198,0
10199,0
10200,0
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,5298
10217,0
10218,0
10219,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,30
10227,0
10228,0
10229,0
10230,0
10231,0
10232,0
10233,0
10234,0
10235,0
10236,0
10237,0
10238,0
10239,0
10240,0
10241,0
10242,0
10243,0
10244,0
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,77
10256,0
10257,9752
10258,5784
10259,0
10260,0
10261,0
10262,0
10263,3
10264,0
10265,0
10266,0
10267,0
10268,0
10269,0
10270,0
10271,48
10272,0
10273,4447
10274,4880
10275,6601
10276,3520
10277,5558
10278,4701
10279,6603
10280,5894
10281,4094
10282,4006
10283,5617
10284,5846
10285,4746
10286,6146
10287,4411
10288,3681
10289,4420
10290,7432
10291,9285
10292,7118
10293,5997
10294,4321
10295,5321
10296,2790
10297,7707
10298,7361
10299,8922
10300,5047
10301,3071
10302,4702
10303,4962
10304,8173
10305,5050
10306,5014
10307,4493
10308,5643
10309,3156
10310,6672
10311,3698
10312,6640
10313,6732
10314,4015
10315,7123
10316,5254
10317,4228
10318,4544
10319,6502
10320,9385
10321,5786
10322,5674
10323,7723
10324,8112
10325,5433
10326,6911
10327,2671
10328,3121
10329,4893
10330,5700
10331,7972
10332,6733
10333,4088
10334,7235
10335,7109
10336,6477
10337,3155
10338,10569
10339,3603
10340,4788
10341,7173
10342,4634
10343,4918
10344,4194
10345,5448
10346,4544
10347,4651
10348,7724
10349,6549
10350,5481
10351,3362
10352,6729
10353,10676
10354,5342
10355,3485
10356,6107
10357,5883
10358,6922
10359,7720
10360,2778
10361,6490
10362,4659
10363,5851
10364,5213
10365,3542
10366,5193
10367,4494
10368,6424
10369,8000
10370,4354
10371,4570
10372,5748
10373,5637
10374,4489
10375,7221
10376,5001
10377,6182
10378,4403
10379,3670
10380,4950
10381,6871
10382,6798
10383,6576
10384,7257
10385,4375
10386,7219
10387,3620
10388,4467
10389,7337
10390,6383
10391,7527
10392,8427
10393,6348
10394,4876
10395,6501
10396,6715
10397,4395
10398,3159
10399,5263
10400,5309
10401,6427
10402,4119
10403,5956
10404,6570
10405,5743
10406,5283
10407,3450
10408,5871
10409,6434
10410,4250
10411,4767
10412,3541
10413,5317
10414,3253
10415,4745
10416,4091
10417,7513
10418,6070
10419,6729
10420,9274
10421,3891
10422,4496
10423,9431
10424,5646
10425,6926
10426,6810
10427,5119
10428,5532
10429,4704
10430,5269
10431,7998
10432,4182
10433,2737
10434,3734
10435,6782
10436,8727
10437,5506
10438,5981
10439,4139
10440,3444
10441,2281
10442,3760
10443,5108
10444,5912
10445,5766
10446,4729
10447,7468
10448,7477
10449,6747
10450,4329
10451,8013
10452,8533
10453,4180
10454,6113
10455,4541
10456,5965
10457,3028
10458,5348
10459,4211
10460,7976
10461,5985
10462,7082
10463,7159
10464,4617
10465,6878
10466,17214
10467,8488
10468,3808
10469,2891
10470,5775
10471,8243
10472,4818
10473,11652
10474,21995
10475,3883
10476,3107
10477,9729
10478,3570
10479,6774
10480,4088
10481,5388
10482,4608
10483,6633
10484,5407
10485,5471
10486,7613
10487,5831
10488,5571
10489,6583
10490,4718
10491,5205
10492,7971
10493,4764
10494,5566
10495,4768
10496,4007
10497,4446
10498,5139
10499,5171
10500,7842
10501,5487
10502,6631
10503,4694
10504,3507
10505,4839
10506,5527
10507,4797
10508,3347
10509,7490
10510,5284
10511,5797
10512,5343
10513,4316
10514,3715
10515,3214
10516,8144
10517,5368
10518,6624
10519,12269
10520,6785
10521,5107
10522,4906
10523,3217
10524,5120
10525,3811
10526,4543
10527,8162
10528,4777
10529,9042
10530,11073
10531,5048
10532,5876
10533,4412
10534,5052
10535,4594
10536,10256
10537,5906
10538,6204
10539,3489
10540,5616
10541,4803
10542,8138
10543,6280
10544,5064
10545,6315
10546,5772
10547,7613
10548,7250
10549,5653
10550,8559
10551,6661
10552,7826
10553,3607
10554,4862
10555,4237
10556,7550
10557,6700
10558,6804
10559,5700
10560,7419
10561,4350
10562,6461
10563,5587
10564,3028
10565,12447
10566,16073
10567,6416
10568,6518
10569,7360
10570,8082
10571,8034
10572,3882
10573,4866
10574,5117
10575,7676
10576,3097
10577,4260
10578,4783
10579,4791
10580,5693
10581,3518
10582,2957
10583,5655
10584,3592
10585,4216
10586,4849
10587,4901
10588,8073
10589,9649
10590,5513
10591,6412
10592,5763
10593,9340
10594,5642
10595,3651
10596,4272
10597,10365
10598,4107
10599,6274
10600,2427
10601,3673
10602,5788
10603,5772
10604,4813
10605,8143
10606,8544
10607,8398
10608,3698
10609,10194
10610,2397
10611,4036
10612,5969
10613,4032
10614,9125
10615,3244
10616,4716
10617,6368
10618,8728
10619,8626
10620,4781
10621,3663
10622,6274
10623,7717
10624,4854
10625,4416
10626,7719
10627,6360
10628,4646
10629,4197
10630,6742
10631,5260
10632,12161
10633,7259
10634,11857
10635,6523
10636,4531
10637,2539
10638,5740
10639,5517
10640,4358
10641,8256
10642,4727
10643,3018
10644,6337
10645,3098
10646,8197
10647,5970
10648,6730
10649,7047
10650,4222
10651,7593
10652,6900
10653,4719
10654,5363
10655,4362
10656,9127
10657,5861
10658,3694
10659,5478
10660,7335
10661,5468
10662,4309
10663,6061
10664,5287
10665,5477
10666,4727
10667,9128
10668,4385
10669,4332
10670,5232
10671,4872
10672,3082
10673,4761
10674,7836
10675,5612
10676,9995
10677,8341
10678,6772
10679,4255
10680,4272
10681,9802
10682,7668
10683,6339
10684,5812
10685,6254
10686,4637
10687,2602
10688,11002
10689,4751
10690,5479
10691,5084
10692,1636
10693,7916
10694,5317
10695,4050
10696,4046
10697,5744
10698,5320
10699,4517
10700,7954
10701,3814
10702,4537
10703,3471
10704,2757
10705,5422
10706,16564
10707,4934
10708,5108
10709,5077
10710,3907
10711,3679
10712,4956
10713,3229
10714,7926
10715,5810
10716,3031
10717,7686
10718,2951
10719,4006
10720,6910
10721,7100
10722,8965
10723,3102
10724,5318
10725,4193
10726,4625
10727,14458
10728,9461
10729,5202
10730,3225
10731,4912
10732,4737
10733,3246
10734,7930
10735,4468
10736,5424
10737,6319
10738,4493
10739,4978
10740,5525
10741,6990
10742,6214
10743,2953
10744,5254
10745,6344
10746,8217
10747,6666
10748,6364
10749,2798
10750,7727
10751,4910
10752,3334
10753,5547
10754,5126
10755,4654
10756,5450
10757,4504
10758,6932
10759,4469
10760,6698
10761,7630
10762,4247
10763,7517
10764,5796
10765,3314
10766,10013
10767,4049
10768,3190
10769,6531
10770,9503
10771,9049
10772,4307
10773,4582
10774,6048
10775,6649
10776,4732
10777,6770
10778,2869
10779,4650
10780,4446
10781,3954
10782,3096
10783,6767
10784,6268
10785,4437
10786,5843
10787,6382
10788,7248
10789,4330
10790,5283
10791,5007
10792,6128
10793,6361
10794,3012
10795,7961
10796,6955
10797,5967
10798,5343
10799,2804
10800,7301
10801,4131
10802,7625
10803,5596
10804,4504
10805,7567
10806,4253
10807,4149
10808,7737
10809,3234
10810,6272
10811,9096
10812,7422
10813,3154
10814,4706
10815,3688
10816,2411
10817,5480
10818,5615
10819,5981
10820,4040
10821,5637
10822,5249
10823,9457
10824,4238
10825,5485
10826,4074
10827,6273
10828,5348
10829,6023
10830,7473
10831,8579
10832,6514
10833,5839
10834,5234
10835,3276
10836,5175
10837,8427
10838,7073
10839,4656
10840,14555
10841,4032
10842,4654
10843,4389
10844,7837
10845,8313
10846,6364
10847,6409
10848,6892
10849,6960
10850,5154
10851,4905
10852,3143
10853,4504
10854,3364
10855,3422
10856,7079
10857,16064
10858,5000
10859,3682
10860,4984
10861,3489
10862,5411
10863,2642
10864,6785
10865,5668
10866,4235
10867,10334
10868,10500
10869,4674
10870,5577
10871,3272
10872,4625
10873,4375
10874,8148
10875,3796
10876,3701
10877,4738
10878,4930
10879,5855
10880,5719
10881,3106
10882,7196
10883,6069
10884,5150
10885,3549
10886,3561
10887,5055
10888,3778
10889,8905
10890,4777
10891,3735
10892,5976
10893,4921
10894,5014
10895,5034
10896,5382
10897,9146
10898,6766
10899,5491
10900,3618
10901,4791
10902,7484
10903,4188
10904,4489
10905,5115
10906,11152
10907,6485
10908,4567
10909,5322
10910,4137
10911,7109
10912,5122
10913,9421
10914,6020
10915,4627
10916,4088
10917,2697
10918,5190
10919,18570
10920,2670
10921,4795
10922,6707
10923,6648
10924,5497
10925,7461
10926,5048
10927,5463
10928,3390
10929,7609
10930,4253
10931,6029
10932,7447
10933,3932
10934,7209
10935,5435
10936,3007
10937,6841
10938,5533
10939,3171
10940,7382
10941,6133
10942,3501
10943,8924
10944,6568
10945,7422
10946,4137
10947,3947
10948,5168
10949,3198
10950,6169
10951,2742
10952,5935
10953,3485
10954,4709
10955,4717
10956,4893
10957,5541
10958,7553
10959,4852
10960,7311
10961,5506
10962,6335
10963,8286
10964,6470
10965,3645
10966,4967
10967,5342
10968,4584
10969,11421
10970,5529
10971,7040
10972,8985
10973,6004
10974,2677
10975,8806
10976,8132
10977,5788
10978,7201
10979,7334
10980,6956
10981,4786
10982,4957
10983,3910
10984,5375
10985,7128
10986,3343
10987,6860
10988,6248
10989,4901
10990,6507
10991,4683
10992,6518
10993,2723
10994,5793
10995,5217
10996,4226
10997,6240
10998,6301
10999,7808
11000,5489
11001,3902
11002,5396
11003,6420
11004,7463
11005,3434
11006,3091
11007,8137
11008,7216
11009,4230
11010,6795
11011,6479
11012,5648
11013,4095
11014,2720
11015,5631
11016,5826
11017,5012
11018,8449
11019,6637
11020,3877
11021,6838
11022,2918
11023,1950
11024,5161
11025,9653
11026,6242
11027,4847
11028,3102
11029,5282
11030,8663
11031,5124
11032,7952
11033,5083
11034,4015
11035,3984
11036,5748
11037,4167
11038,2849
11039,4185
11040,3706
11041,6776
11042,5070
11043,4484
11044,5175
11045,6612
11046,4261
11047,3848
11048,8345
11049,6786
11050,6029
11051,2599
11052,7585
11053,5122
11054,3791
11055,7594
11056,8542
11057,5767
11058,5714
11059,6313
11060,7484
11061,10349
11062,3143
11063,3578
11064,4740
11065,5972
11066,5401
11067,7734
11068,6719
11069,5843
11070,3119
11071,5898
11072,5786
11073,3666
11074,5560
11075,3345
11076,6480
11077,5838
11078,5520
11079,6405
11080,4248
11081,3671
11082,6211
11083,5473
11084,7566
11085,5802
11086,7027
11087,5120
11088,3333
11089,8080
11090,3219
11091,10020
11092,5208
11093,4165
11094,6225
11095,4755
11096,4786
11097,5815
11098,2827
11099,3295
11100,5121
11101,6458
11102,9321
11103,4898
11104,5480
11105,5104
11106,5613
11107,3573
11108,9331
11109,6542
11110,11685
11111,4711
11112,4502
11113,9585
11114,6192
11115,3598
11116,7875
11117,6226
11118,4363
11119,5218
11120,3660
11121,3465
11122,4806
11123,3707
11124,3565
11125,7714
11126,5852
11127,20193
11128,5898
11129,5384
11130,8181
11131,9614
11132,6283
11133,7311
11134,6003
11135,8710
11136,8876
11137,6455
11138,6056
11139,7746
11140,8397
11141,7326
11142,8061
11143,6958
11144,5210
11145,6627
11146,10757
11147,12315
11148,11190
11149,8517
11150,6099
11151,6801
11152,4680
11153,9487
11154,11486
11155,10110
11156,7311
11157,5625
11158,5571
11159,6043
11160,11549
11161,7860
11162,6438
11163,6641
11164,8024
11165,4293
11166,8474
11167,5171
11168,7843
11169,8869
11170,5872
11171,8550
11172,7391
11173,5327
11174,6993
11175,8489
11176,12385
11177,6954
11178,8901
11179,8246
11180,10704
11181,7596
11182,10639
11183,5271
11184,4883
11185,6998
11186,6648
11187,10224
11188,9082
11189,6284
11190,9031
11191,7721
11192,10598
11193,4337
11194,14412
11195,5549
11196,6365
11197,9515
11198,6338
11199,7361
11200,6909
11201,8314
11202,6018
11203,6076
11204,8867
11205,8612
11206,8496
11207,4986
11208,7997
11209,12269
11210,7050
11211,4693
11212,8178
11213,6473
11214,8066
11215,8527
11216,4277
11217,9209
11218,6526
11219,8230
11220,6956
11221,4850
11222,7619
11223,6476
11224,8612
11225,10528
11226,5559
11227,6077
11228,7230
11229,7013
11230,6619
11231,9226
11232,7315
11233,8241
11234,6392
11235,4951
11236,7510
11237,8776
11238,9531
11239,9168
11240,9506
11241,6476
11242,9705
11243,6485
11244,8539
11245,9949
11246,8231
11247,10888
11248,9455
11249,9296
11250,6765
11251,8095
11252,9472
11253,7235
11254,4463
11255,6550
11256,8509
11257,8165
11258,5811
11259,9582
11260,7542
11261,6489
11262,6692
11263,5895
11264,8389
11265,8317
11266,7573
11267,6258
11268,5065
11269,7500
11270,4478
11271,6873
11272,6070
11273,10158
11274,8009
11275,7570
11276,10720
11277,6293
11278,5520
11279,12415
11280,8144
11281,9445
11282,8518
11283,6313
11284,6909
11285,5981
11286,7949
11287,12644
11288,6089
11289,3892
11290,5358
11291,9552
11292,10993
11293,7933
11294,8385
11295,5226
11296,5430
11297,3347
11298,5546
11299,6642
11300,7671
11301,8099
11302,6799
11303,9071
11304,10289
11305,8430
11306,5935
11307,10411
11308,13251
11309,7070
11310,8610
11311,6142
11312,7556
11313,5037
11314,8422
11315,6457
11316,9661
11317,7934
11318,10238
11319,9179
11320,5975
11321,10212
11322,20912
11323,12504
11324,6635
11325,3677
11326,7392
11327,11486
11328,6208
11329,12662
11330,23079
11331,4178
11332,5642
11333,10826
11334,5684
11335,10864
11336,7356
11337,8123
11338,4509
11339,8633
11340,7563
11341,7756
11342,10873
11343,7156
11344,6799
11345,7934
11346,6574
11347,5909
11348,9128
11349,6779
11350,7288
11351,7908
11352,6374
11353,6007
11354,7837
11355,7984
11356,9792
11357,6346
11358,8074
11359,6181
11360,4588
11361,7162
11362,7900
11363,6232
11364,4740
11365,10806
11366,8343
11367,9561
11368,7386
11369,6591
11370,5798
11371,4557
11372,11607
11373,6334
11374,8664
11375,16124
11376,8329
11377,7501
11378,5935
11379,4833
11380,8055
11381,4918
11382,6750
11383,11080
11384,6240
11385,16349
11386,15877
11387,5769
11388,8382
11389,5620
11390,7382
11391,6310
11392,12550
11393,8540
11394,9933
11395,5113
11396,7476
11397,5506
11398,9700
11399,8417
11400,7103
11401,7593
11402,6116
11403,9925
11404,9883
11405,6468
11406,11891
11407,7764
11408,10303
11409,5037
11410,6522
11411,6316
11412,12067
11413,7998
11414,9130
11415,8173
11416,10150
11417,5180
11418,8888
11419,7014
11420,4455
11421,16951
11422,19381
11423,9110
11424,9460
11425,10985
11426,11663
11427,11264
11428,6402
11429,8081
11430,6897
11431,9982
11432,4355
11433,6499
11434,6638
11435,6315
11436,8161
11437,5197
11438,5472
11439,7139
11440,4559
11441,5603
11442,6452
11443,7750
11444,10891
11445,10477
11446,7701
11447,7308
11448,7129
11449,12319
11450,8642
11451,6254
11452,5148
11453,11016
11454,5011
11455,7748
11456,3540
11457,5818
11458,9175
11459,7138
11460,6329
11461,9864
11462,10873
11463,11790
11464,5957
11465,11477
11466,3536
11467,5831
11468,7554
11469,5471
11470,9794
11471,5646
11472,5622
11473,9408
11474,12517
11475,10528
11476,6150
11477,6064
11478,8164
11479,8499
11480,7004
11481,5722
11482,8902
11483,10693
11484,5624
11485,6603
11486,9243
11487,9024
11488,14795
11489,7803
11490,15200
11491,8305
11492,5811
11493,4126
11494,7460
11495,7424
11496,6112
11497,9128
11498,5623
11499,4847
11500,8377
11501,4145
11502,8988
11503,7946
11504,9007
11505,9659
11506,6320
11507,10105
11508,7404
11509,5811
11510,5901
11511,6070
11512,12191
11513,7219
11514,5442
11515,8675
11516,9948
11517,7913
11518,7054
11519,9125
11520,6014
11521,6100
11522,6684
11523,10679
11524,6859
11525,6857
11526,7189
11527,6251
11528,4174
11529,6257
11530,9512
11531,8442
11532,12154
11533,12639
11534,9038
11535,4796
11536,5139
11537,11654
11538,10846
11539,9344
11540,8995
11541,9382
11542,6286
11543,4043
11544,12441
11545,6599
11546,7633
11547,7084
11548,3594
11549,12555
11550,6382
11551,5901
11552,5175
11553,6958
11554,7039
11555,9412
11556,8216
11557,4613
11558,6205
11559,5038
11560,3762
11561,7911
11562,19940
11563,6077
11564,6255
11565,7599
11566,5630
11567,5961
11568,5623
11569,5156
11570,9025
11571,8096
11572,4671
11573,10289
11574,6639
11575,5453
11576,9098
11577,9792
11578,10775
11579,6238
11580,8053
11581,5539
11582,6379
11583,17001
11584,11329
11585,6863
11586,5490
11587,5765
11588,6396
11589,4958
11590,10368
11591,5629
11592,6629
11593,8292
11594,5759
11595,7110
11596,8150
11597,9330
11598,8491
11599,4793
11600,6286
11601,8302
11602,11056
11603,9531
11604,7889
11605,5024
11606,8667
11607,6913
11608,4786
11609,7893
11610,7692
11611,7218
11612,7050
11613,6945
11614,8737
11615,5965
11616,7868
11617,8299
11618,7561
11619,9939
11620,7095
11621,5506
11622,13464
11623,6735
11624,4129
11625,9180
11626,10559
11627,12607
11628,5516
11629,6693
11630,7173
11631,8530
11632,6789
11633,9589
11634,3746
11635,7133
11636,6998
11637,6352
11638,5357
11639,7968
11640,10272
11641,5228
11642,9393
11643,8687
11644,10205
11645,5252
11646,7491
11647,6688
11648,8243
11649,9348
11650,5131
11651,8557
11652,9304
11653,8379
11654,5750
11655,3980
11656,9280
11657,7658
11658,9590
11659,8305
11660,6353
11661,10018
11662,7536
11663,8459
11664,9281
11665,6445
11666,8735
11667,12377
11668,9514
11669,4870
11670,7101
11671,5299
11672,3808
11673,8996
11674,6751
11675,9124
11676,5566
11677,8207
11678,7332
11679,12374
11680,5285
11681,6723
11682,6793
11683,8754
11684,6210
11685,8224
11686,8699
11687,10796
11688,8217
11689,7329
11690,6448
11691,5122
11692,6027
11693,11998
11694,10677
11695,6056
11696,16110
11697,7034
11698,6180
11699,6916
11700,9695
11701,11505
11702,8435
11703,8621
11704,9313
11705,8216
11706,7269
11707,6938
11708,5844
11709,5973
11710,4745
11711,6168
11712,10262
11713,18969
11714,7059
11715,5393
11716,8263
11717,4628
11718,7028
11719,4026
11720,9269
11721,7164
11722,6718
11723,14915
11724,11672
11725,7359
11726,7428
11727,4010
11728,6160
11729,5761
11730,9879
11731,5536
11732,4675
11733,6834
11734,6241
11735,8894
11736,7806
11737,3347
11738,8604
11739,8698
11740,8887
11741,5944
11742,5708
11743,8120
11744,4868
11745,10930
11746,6238
11747,5584
11748,8234
11749,7103
11750,5710
11751,7280
11752,8351
11753,10930
11754,11265
11755,6836
11756,4417
11757,6198
11758,9477
11759,5697
11760,7275
11761,6755
11762,13394
11763,9268
11764,6547
11765,7544
11766,5274
11767,9690
11768,6955
11769,14622
11770,7827
11771,6542
11772,5962
11773,3878
11774,7753
11775,21042
11776,4801
11777,5629
11778,10770
11779,8071
11780,7489
11781,9356
11782,7248
11783,6092
11784,5188
11785,10333
11786,6670
11787,8090
11788,8514
11789,5039
11790,8271
11791,6786
11792,3919
11793,9206
11794,8585
11795,4729
11796,8841
11797,8307
11798,4907
11799,10921
11800,7227
11801,9740
11802,5230
11803,5991
11804,6759
11805,4525
11806,8268
11807,4822
11808,7286
11809,5083
11810,6392
11811,6078
11812,7206
11813,8138
11814,9178
11815,6791
11816,8770
11817,7088
11818,10295
11819,10320
11820,7495
11821,4131
11822,6447
11823,7931
11824,5174
11825,13215
11826,7054
11827,9510
11828,12493
11829,7061
11830,5090
11831,12366
11832,10947
11833,6458
11834,10829
11835,10548
11836,7520
11837,6043
11838,7657
11839,6284
11840,6653
11841,8517
11842,5391
11843,7611
11844,8780
11845,7442
11846,9724
11847,6335
11848,8148
11849,3941
11850,8383
11851,7749
11852,6264
11853,7890
11854,8662
11855,10311
11856,7137
11857,5695
11858,7293
11859,7883
11860,8855
11861,4671
11862,4720
11863,9526
11864,7554
11865,6536
11866,9114
11867,7452
11868,8202
11869,5656
11870,4234
11871,8005
11872,7462
11873,7884
11874,11283
11875,9846
11876,5235
11877,9554
11878,3943
11879,3531
11880,7360
11881,12442
11882,8839
11883,7967
11884,5814
11885,8027
11886,11773
11887,7393
11888,9798
11889,7241
11890,5013
11891,5778
11892,6761
11893,6273
11894,5390
11895,6306
11896,4766
11897,8466
11898,8743
11899,6379
11900,6720
11901,8478
11902,6248
11903,5076
11904,10700
11905,9225
11906,6977
11907,4424
11908,13730
11909,6986
11910,6555
11911,10873
11912,10190
11913,8497
11914,7178
11915,8211
11916,11416
11917,15510
11918,5659
11919,5735
11920,5839
11921,7813
11922,6924
11923,9461
11924,10010
11925,7036
11926,4622
11927,7718
11928,8008
11929,5754
11930,8094
11931,4478
11932,8754
11933,8606
11934,8163
11935,10282
11936,6669
11937,4546
11938,7412
11939,8270
11940,9677
11941,8291
11942,8532
11943,7777
11944,4789
11945,10622
11946,4643
11947,11919
11948,6643
11949,5171
11950,8153
11951,6613
11952,7533
11953,7885
11954,3967
11955,5120
11956,8191
11957,10347
11958,11265
11959,5833
11960,6875
11961,9149
11962,7210
11963,5873
11964,11724
11965,9465
11966,13068
11967,5204
11968,6234
11969,10714
11970,8318
11971,6517
11972,11423
